brand,model,release_year,age_years,ram_gb,storage_gb,original_price,condition,fair_price
Oppo,Reno 7,2020,4,16,512,70813,Fair,49714
OnePlus,OnePlus Nord CE 3,2020,4,12,128,55729,Fair,25257
Xiaomi,Redmi Note 11,2019,5,12,256,75591,Fair,27495
Google,Pixel 7,2019,5,4,128,28261,Fair,13496
Vivo,V25,2019,5,12,64,69492,Good,24045
OnePlus,OnePlus 11,2020,4,8,64,113084,Good,28112
Xiaomi,Redmi Note 11,2022,2,12,512,58820,Good,48340
OnePlus,OnePlus 11,2020,4,6,64,108309,Fair,20368
Google,Pixel 6,2019,5,8,64,40209,Good,15225
Realme,Realme Narzo 60,2022,2,12,128,69376,Good,33976
Xiaomi,Redmi Note 11,2020,4,12,256,16904,Good,27450
Google,Pixel 6,2023,1,16,256,107816,Good,73511
Google,Pixel 7,2023,1,16,512,111939,Good,88042
Xiaomi,Redmi Note 12,2022,2,16,256,90511,Good,50263
Apple,iPhone 14,2021,3,12,512,37522,Poor,43259
OnePlus,OnePlus Nord CE 3,2019,5,6,128,119289,Excellent,25884
Apple,iPhone 14,2023,1,12,64,93840,Good,61067
Vivo,T2,2023,1,6,128,65727,Excellent,36878
Oppo,A78,2019,5,6,128,119125,Excellent,24179
OnePlus,OnePlus Nord CE 3,2023,1,6,512,76082,Fair,47085
Xiaomi,Poco F5,2023,1,6,64,47350,Poor,16284
Realme,Realme Narzo 60,2019,5,12,64,110525,Fair,22325
OnePlus,OnePlus Nord CE 3,2022,2,12,512,108555,Good,68526
Xiaomi,Redmi Note 11,2022,2,16,64,74694,Excellent,46847
Vivo,Y56,2019,5,12,512,98113,Good,47754
Google,Pixel 7,2023,1,6,256,35056,Excellent,35106
Vivo,Y56,2023,1,16,512,107482,Good,84731
Realme,Realme Narzo 60,2021,3,12,256,72201,Good,37921
Google,Pixel 7,2020,4,4,256,63637,Excellent,32650
Realme,Realme 11,2020,4,16,128,116442,Poor,32215
Oppo,Reno 7,2019,5,4,128,59687,Excellent,18970
Apple,iPhone 11,2022,2,8,512,64200,Fair,56077
Realme,Realme 11,2021,3,8,128,71132,Good,28750
Oppo,Reno 8,2019,5,4,512,102890,Excellent,40738
Google,Pixel 6a,2023,1,16,64,92848,Excellent,66457
Xiaomi,Mi 11 Lite,2020,4,12,64,119753,Excellent,38032
Realme,Realme 10,2022,2,4,512,36983,Excellent,41727
Apple,iPhone 11,2023,1,6,256,17234,Excellent,28834
Google,Pixel 6a,2021,3,12,64,73796,Good,38135
Realme,Realme GT 2,2023,1,4,128,98620,Good,46057
Realme,Realme GT 2,2022,2,16,64,16971,Fair,20857
Samsung,Galaxy S23,2020,4,4,64,104680,Excellent,31990
Vivo,T2,2022,2,4,128,17134,Excellent,17423
Oppo,Reno 7,2021,3,8,64,29470,Good,18861
Xiaomi,Poco F5,2021,3,12,128,16086,Good,23096
OnePlus,OnePlus 11,2023,1,12,512,68493,Good,55759
Samsung,Galaxy S23,2021,3,4,512,71032,Good,44465
Samsung,Galaxy S22,2022,2,12,64,68954,Good,39704
Oppo,Reno 8,2023,1,6,64,67096,Excellent,35474
Vivo,V27,2022,2,12,256,89724,Fair,44331
Realme,Realme GT 2,2022,2,6,64,63347,Fair,21699
Apple,iPhone 13,2023,1,8,256,47872,Fair,35536
Apple,iPhone SE,2020,4,12,512,31360,Good,46731
Oppo,A58,2021,3,16,256,29947,Good,36176
Apple,iPhone 11,2023,1,6,128,37474,Good,26634
Oppo,F21 Pro,2022,2,4,128,68644,Good,27569
OnePlus,OnePlus Nord 3,2020,4,12,64,34646,Good,21113
Samsung,Galaxy A54,2022,2,12,64,30103,Fair,22782
Google,Pixel 7,2022,2,12,64,55072,Good,31618
Xiaomi,Redmi Note 12,2019,5,4,256,95983,Good,28264
Oppo,A78,2020,4,16,512,39560,Good,47485
Google,Pixel 6a,2022,2,6,256,93572,Good,51264
Xiaomi,Redmi Note 11,2019,5,16,512,62679,Excellent,50951
OnePlus,OnePlus Nord CE 3,2020,4,12,256,67175,Excellent,41304
Realme,Realme 11,2022,2,4,256,50539,Good,32168
Google,Pixel 6,2019,5,8,256,63695,Good,29941
Realme,Realme Narzo 60,2023,1,16,256,83916,Good,52746
Vivo,V25,2021,3,6,256,82122,Fair,34232
Xiaomi,Redmi Note 12,2023,1,6,256,83514,Excellent,50815
Realme,Realme 11,2022,2,4,256,118212,Excellent,51808
Vivo,Y56,2021,3,12,64,40187,Good,23564
Samsung,Galaxy A54,2021,3,16,512,92510,Good,65245
Realme,Realme Narzo 60,2023,1,8,128,35695,Good,24811
Oppo,Reno 8,2022,2,16,128,66574,Good,37940
Vivo,T2,2023,1,12,128,55239,Good,35122
Realme,Realme GT 2,2019,5,8,256,106178,Fair,30490
OnePlus,OnePlus Nord 3,2021,3,4,256,56783,Good,29504
Google,Pixel 7,2020,4,4,512,32767,Good,36534
Vivo,Y56,2023,1,8,128,57523,Excellent,37221
Oppo,A58,2021,3,12,256,69739,Fair,34096
Apple,iPhone 13,2020,4,16,64,31250,Good,25284
OnePlus,OnePlus Nord 3,2020,4,12,256,76311,Good,33460
Vivo,V25,2022,2,6,128,89536,Good,33407
Xiaomi,Redmi Note 11,2020,4,6,512,93444,Good,47130
OnePlus,OnePlus 11R,2019,5,12,128,53481,Good,25512
Google,Pixel 7 Pro,2021,3,12,64,82621,Good,38594
Samsung,Galaxy S23,2020,4,16,256,66946,Good,40183
Apple,iPhone 13,2022,2,4,64,23820,Fair,13258
Xiaomi,Redmi Note 11,2022,2,16,128,33335,Good,30708
Vivo,T2,2022,2,16,128,46586,Poor,28643
Xiaomi,Mi 11 Lite,2022,2,12,512,81590,Poor,46603
Realme,Realme 10,2023,1,8,256,114326,Good,63736
Samsung,Galaxy A54,2023,1,16,128,40205,Good,37363
Samsung,Galaxy S23,2022,2,6,128,116917,Good,52236
Samsung,Galaxy S23,2023,1,6,256,78412,Excellent,58089
Apple,iPhone 11,2019,5,12,256,83155,Good,32059
Vivo,Y56,2022,2,6,512,15403,Good,38918
Google,Pixel 7,2022,2,4,256,29262,Good,26529
Google,Pixel 7,2022,2,8,128,103379,Excellent,58158
Samsung,Galaxy S23,2022,2,8,256,79947,Good,47654
Vivo,Y56,2022,2,12,64,93596,Good,42746
Google,Pixel 7 Pro,2022,2,4,512,84126,Good,56455
Google,Pixel 6a,2022,2,8,512,115032,Poor,52644
Realme,Realme 10,2022,2,16,256,82557,Good,50279
Google,Pixel 6a,2019,5,4,128,90450,Good,22414
Vivo,T2,2023,1,12,512,67999,Good,62310
Samsung,Galaxy M34,2021,3,6,64,100884,Good,32822
Vivo,T2,2023,1,6,512,17696,Fair,33534
Apple,iPhone SE,2020,4,12,256,19641,Fair,30136
Samsung,Galaxy S23,2021,3,8,512,50080,Fair,39559
Xiaomi,Poco F5,2019,5,12,128,43352,Good,23691
Realme,Realme Narzo 60,2019,5,8,512,22207,Excellent,34746
Google,Pixel 6,2020,4,16,64,44921,Poor,21387
Realme,Realme 10,2023,1,12,128,57667,Good,40538
Oppo,Reno 8,2021,3,16,64,50031,Good,32227
Oppo,A58,2023,1,16,512,75800,Excellent,66984
Vivo,Y56,2021,3,4,512,98943,Poor,36225
Samsung,Galaxy S23,2019,5,12,256,38553,Good,29059
Realme,Realme 11,2023,1,6,256,107045,Excellent,62015
Vivo,Y56,2020,4,12,128,79028,Excellent,31200
Realme,Realme GT 2,2019,5,4,128,66498,Good,15522
OnePlus,OnePlus 11R,2022,2,6,512,43031,Fair,43917
Samsung,Galaxy A54,2023,1,16,512,87551,Good,72321
Oppo,A78,2022,2,8,512,75572,Excellent,63156
Apple,iPhone 11,2020,4,8,128,18682,Good,18424
OnePlus,OnePlus 11,2020,4,4,128,35487,Excellent,16065
Vivo,Y56,2021,3,6,256,94911,Poor,29338
Oppo,Reno 7,2019,5,4,256,96523,Fair,25641
Oppo,F21 Pro,2021,3,12,512,94738,Excellent,65155
Oppo,Reno 8,2021,3,16,128,17278,Excellent,25084
Xiaomi,Poco F5,2022,2,16,256,68305,Good,44185
Oppo,Reno 8,2021,3,4,64,100398,Good,26972
Xiaomi,Poco F5,2021,3,8,64,68050,Fair,22998
Xiaomi,Redmi Note 11,2021,3,6,256,58211,Excellent,33603
Oppo,Reno 8,2020,4,6,256,57956,Good,30037
Oppo,Reno 7,2019,5,12,512,54602,Good,39031
Google,Pixel 7,2023,1,16,64,40474,Excellent,37712
Realme,Realme 10,2022,2,8,64,77996,Good,31508
Google,Pixel 6,2021,3,6,256,31486,Good,28783
Oppo,A78,2019,5,8,128,50553,Good,19558
Oppo,A58,2021,3,12,512,79043,Good,49438
Google,Pixel 6a,2020,4,6,256,98833,Fair,34796
Realme,Realme 10,2021,3,6,64,71881,Good,23931
Realme,Realme 10,2023,1,16,128,73087,Excellent,56514
Google,Pixel 7,2020,4,6,64,55975,Fair,16602
OnePlus,OnePlus 11,2021,3,4,64,75389,Good,24109
Samsung,Galaxy A54,2022,2,4,64,96254,Good,40594
Samsung,Galaxy M34,2020,4,16,128,61534,Fair,31000
Xiaomi,Redmi Note 11,2020,4,16,512,30046,Good,48449
Realme,Realme Narzo 60,2023,1,16,512,67179,Good,65617
Xiaomi,Mi 11 Lite,2019,5,12,128,65003,Excellent,26686
OnePlus,OnePlus Nord CE 3,2021,3,4,256,17120,Excellent,20490
Apple,iPhone SE,2023,1,8,64,70753,Good,46073
OnePlus,OnePlus 11R,2022,2,8,64,77904,Excellent,38403
Realme,Realme 10,2021,3,8,128,61537,Good,26367
Google,Pixel 7 Pro,2022,2,8,64,87247,Excellent,46853
Apple,iPhone 13,2019,5,6,128,36746,Good,18359
Oppo,A58,2022,2,12,512,85369,Good,55097
Samsung,Galaxy M34,2023,1,12,64,109381,Good,60565
Samsung,Galaxy S23,2020,4,12,512,34403,Poor,43334
Xiaomi,Redmi Note 11,2023,1,16,64,119241,Excellent,64383
Realme,Realme 11,2021,3,16,256,35653,Good,39772
Vivo,Y100,2019,5,8,128,45190,Fair,18602
Apple,iPhone 13,2022,2,6,64,71398,Good,36783
Vivo,Y100,2022,2,12,64,101501,Good,43512
Samsung,Galaxy A34,2020,4,4,256,82720,Good,32055
OnePlus,OnePlus 11,2022,2,6,64,57088,Good,26614
Oppo,Reno 7,2023,1,16,128,26981,Good,30882
Xiaomi,Redmi Note 11,2022,2,16,256,52853,Fair,39728
Google,Pixel 7 Pro,2023,1,12,512,106693,Fair,76438
Oppo,A78,2023,1,4,256,99899,Good,49119
Vivo,V27,2021,3,6,64,58394,Fair,18175
Samsung,Galaxy M34,2020,4,12,512,67235,Excellent,53794
Oppo,A58,2022,2,16,128,39466,Good,30992
Realme,Realme Narzo 60,2022,2,12,256,67175,Fair,40553
Oppo,A78,2021,3,4,512,62791,Good,43697
Apple,iPhone SE,2022,2,4,256,37203,Good,30432
Xiaomi,Mi 11 Lite,2023,1,6,256,70052,Good,38304
Apple,iPhone 13,2020,4,12,512,62524,Good,55147
Apple,iPhone 11,2021,3,16,512,88484,Poor,53467
OnePlus,OnePlus 11R,2022,2,12,256,43381,Good,33239
Samsung,Galaxy A54,2022,2,16,512,93684,Fair,69159
Xiaomi,Redmi Note 11,2021,3,8,512,69087,Fair,41314
OnePlus,OnePlus Nord 3,2022,2,4,256,61889,Fair,31331
Realme,Realme 10,2021,3,6,64,89035,Good,27793
Google,Pixel 6a,2021,3,12,512,54553,Excellent,54251
Apple,iPhone 14,2022,2,4,64,16237,Good,14188
Oppo,A58,2023,1,6,256,94478,Excellent,52651
Samsung,Galaxy M34,2020,4,8,256,67378,Poor,28405
Samsung,Galaxy A54,2023,1,16,256,15408,Fair,35248
Google,Pixel 7,2021,3,12,512,20617,Good,44700
Apple,iPhone 12,2022,2,12,512,69501,Good,63169
OnePlus,OnePlus 11R,2023,1,16,64,99581,Good,49282
Google,Pixel 7 Pro,2019,5,16,64,41974,Good,24123
Oppo,F21 Pro,2021,3,4,512,38103,Good,35105
Realme,Realme GT 2,2022,2,12,64,114493,Good,45549
Samsung,Galaxy S23,2021,3,16,128,104818,Good,47597
Realme,Realme Narzo 60,2020,4,6,64,75810,Excellent,21512
Apple,iPhone 12,2022,2,4,256,49017,Good,35027
Apple,iPhone 11,2020,4,16,256,75388,Good,42982
Xiaomi,Redmi Note 12,2023,1,8,512,55482,Good,55660
Apple,iPhone 12,2020,4,12,64,64349,Good,29794
Apple,iPhone SE,2021,3,16,512,88866,Excellent,66431
Oppo,Reno 7,2020,4,8,64,58084,Good,19687
Xiaomi,Redmi Note 11,2022,2,4,256,78828,Poor,27173
Oppo,Reno 8,2022,2,8,64,44698,Fair,19444
Samsung,Galaxy S23,2021,3,12,64,54194,Excellent,31433
Realme,Realme Narzo 60,2019,5,6,256,82173,Excellent,27247
Oppo,A58,2022,2,4,128,89011,Excellent,41509
Xiaomi,Mi 11 Lite,2019,5,12,256,80126,Good,32901
Apple,iPhone 11,2023,1,8,512,22249,Excellent,49497
Oppo,Reno 8,2021,3,4,64,106509,Poor,18027
Vivo,T2,2020,4,12,256,96013,Fair,37288
Vivo,V27,2021,3,16,256,63176,Poor,36502
OnePlus,OnePlus 11R,2020,4,8,512,74786,Fair,45940
Samsung,Galaxy A34,2020,4,16,512,88549,Good,62332
Apple,iPhone SE,2022,2,8,128,82425,Good,45591
Apple,iPhone 14,2020,4,8,512,49398,Good,46396
Apple,iPhone 12,2019,5,12,128,61113,Good,25480
Realme,Realme 10,2020,4,12,128,114290,Excellent,40956
Vivo,V25,2019,5,8,512,109944,Good,45632
Samsung,Galaxy S23,2021,3,6,256,70153,Fair,32541
Realme,Realme 10,2022,2,8,128,99145,Good,43659
Vivo,T2,2021,3,8,128,65606,Poor,20137
Oppo,Reno 8,2021,3,6,64,16136,Good,13848
Apple,iPhone SE,2023,1,12,256,81484,Good,61564
Realme,Realme GT 2,2021,3,16,128,38753,Good,31697
OnePlus,OnePlus Nord CE 3,2019,5,8,256,100108,Excellent,34852
Realme,Realme Narzo 60,2022,2,4,256,20217,Good,21871
Oppo,A78,2022,2,4,64,64953,Excellent,31552
Google,Pixel 6,2019,5,6,128,51105,Good,20100
Google,Pixel 7,2019,5,6,64,46027,Fair,12964
Samsung,Galaxy S23,2023,1,16,128,68445,Good,47800
Realme,Realme Narzo 60,2023,1,8,128,75918,Excellent,43117
Vivo,T2,2022,2,8,128,57849,Poor,20692
Samsung,Galaxy S22,2022,2,8,256,79107,Poor,31417
Oppo,F21 Pro,2023,1,12,128,49031,Good,37043
Realme,Realme GT 2,2019,5,6,64,71858,Good,17375
Oppo,A58,2023,1,16,256,61014,Good,53791
Samsung,Galaxy M34,2023,1,16,128,44579,Good,42151
Oppo,A58,2022,2,4,128,32211,Good,20361
Realme,Realme 11,2022,2,16,64,109845,Excellent,57418
Realme,Realme Narzo 60,2022,2,4,256,80555,Good,39813
Xiaomi,Redmi 12,2021,3,4,128,56516,Excellent,24630
Google,Pixel 7 Pro,2020,4,12,256,64348,Fair,33663
Oppo,Reno 8,2021,3,12,128,36603,Excellent,26266
Apple,iPhone 12,2023,1,8,256,90449,Good,56056
Xiaomi,Mi 11 Lite,2021,3,16,512,68842,Fair,50129
Xiaomi,Poco F5,2020,4,8,512,101888,Excellent,58325
Xiaomi,Mi 11 Lite,2019,5,4,256,42712,Good,21128
Realme,Realme Narzo 60,2019,5,8,512,91382,Poor,36873
Realme,Realme GT 2,2023,1,6,256,92842,Fair,43603
Xiaomi,Redmi Note 11,2020,4,16,64,63114,Poor,24068
OnePlus,OnePlus 11R,2023,1,16,128,71430,Good,45127
Realme,Realme GT 2,2020,4,6,256,41870,Good,24071
Google,Pixel 6,2023,1,8,128,44836,Good,34906
Realme,Realme GT 2,2019,5,8,512,78346,Good,37349
Google,Pixel 7 Pro,2021,3,4,256,53830,Good,29475
Samsung,Galaxy M34,2022,2,4,512,82763,Good,54933
Oppo,F21 Pro,2021,3,8,256,46157,Good,30849
Oppo,A78,2022,2,6,512,52380,Excellent,47612
OnePlus,OnePlus Nord 3,2023,1,4,128,37019,Excellent,27930
Google,Pixel 7,2022,2,4,128,25381,Fair,16483
Vivo,Y56,2020,4,6,256,63477,Good,27386
Apple,iPhone 14,2020,4,4,256,20174,Good,22051
Apple,iPhone 11,2020,4,12,128,22444,Excellent,22912
Apple,iPhone 14,2021,3,16,512,32255,Good,52874
Vivo,Y100,2019,5,6,128,71314,Fair,18407
Realme,Realme 11,2020,4,6,64,34318,Excellent,16255
Google,Pixel 7,2023,1,16,128,18747,Good,31067
Realme,Realme GT 2,2022,2,6,512,23963,Good,35407
Xiaomi,Redmi 12,2020,4,6,128,62232,Excellent,25003
Xiaomi,Redmi Note 12,2021,3,12,256,57232,Good,40130
Xiaomi,Redmi 12,2023,1,8,256,103007,Good,49816
Realme,Realme 10,2021,3,4,128,20339,Poor,11742
Oppo,A58,2020,4,6,128,20830,Good,16785
OnePlus,OnePlus 11,2023,1,16,64,70665,Fair,38362
OnePlus,OnePlus 11,2020,4,8,512,26882,Excellent,40140
Google,Pixel 7 Pro,2020,4,4,512,35342,Excellent,39505
Xiaomi,Redmi Note 12,2021,3,16,64,113112,Fair,37531
Google,Pixel 7 Pro,2023,1,16,128,66176,Fair,39415
OnePlus,OnePlus Nord CE 3,2021,3,12,256,79147,Poor,31489
Apple,iPhone SE,2020,4,6,512,106588,Fair,48906
Google,Pixel 7 Pro,2020,4,8,512,96009,Fair,51855
Vivo,Y100,2023,1,8,256,34432,Fair,26672
Realme,Realme GT 2,2020,4,8,256,26996,Poor,22559
Vivo,Y56,2020,4,16,512,114851,Good,60987
Realme,Realme 10,2023,1,12,256,84389,Excellent,59238
Apple,iPhone 12,2019,5,16,128,60054,Fair,30121
OnePlus,OnePlus Nord CE 3,2023,1,6,128,109058,Good,51376
Samsung,Galaxy M34,2021,3,6,256,54040,Good,30235
Xiaomi,Redmi Note 12,2019,5,4,64,49821,Good,12417
Apple,iPhone SE,2022,2,8,64,45992,Good,29229
Xiaomi,Redmi Note 11,2022,2,6,64,22810,Fair,15052
Xiaomi,Mi 11 Lite,2022,2,16,64,79806,Good,42312
OnePlus,OnePlus 11R,2023,1,8,256,59835,Excellent,41077
Google,Pixel 6a,2019,5,16,128,35881,Poor,25708
Oppo,F21 Pro,2022,2,4,64,68787,Good,25559
Oppo,Reno 7,2020,4,6,512,80768,Good,45598
Apple,iPhone 11,2019,5,16,512,74949,Fair,48445
Realme,Realme Narzo 60,2019,5,4,128,81708,Excellent,20676
OnePlus,OnePlus Nord 3,2020,4,12,128,29349,Good,21719
Apple,iPhone 13,2023,1,6,256,114723,Good,68746
Xiaomi,Poco F5,2022,2,8,256,41046,Good,30171
Realme,Realme Narzo 60,2020,4,6,256,89396,Good,35480
Samsung,Galaxy M34,2020,4,12,64,116539,Good,36886
Vivo,V25,2023,1,4,128,118725,Good,51220
Oppo,A58,2022,2,8,128,17577,Good,17331
Xiaomi,Redmi 12,2021,3,12,512,102288,Fair,53942
Oppo,Reno 8,2019,5,16,128,98868,Good,32306
Apple,iPhone 11,2019,5,4,128,85423,Good,22705
Vivo,Y100,2019,5,8,512,67513,Good,40577
Oppo,Reno 7,2021,3,16,128,60684,Good,35871
Xiaomi,Redmi Note 12,2021,3,16,256,26104,Good,32050
Apple,iPhone 12,2021,3,16,256,110756,Excellent,72522
Xiaomi,Redmi Note 11,2023,1,6,256,108523,Good,50630
Samsung,Galaxy A34,2019,5,12,128,26641,Fair,21356
Google,Pixel 6,2022,2,4,128,102891,Good,41955
Oppo,F21 Pro,2019,5,6,128,29251,Excellent,16070
Google,Pixel 6a,2023,1,4,512,81948,Good,64591
Apple,iPhone 11,2023,1,8,64,29803,Good,26078
Apple,iPhone 12,2022,2,6,64,47614,Good,28734
Xiaomi,Redmi Note 11,2022,2,6,256,112444,Fair,41542
Vivo,Y56,2019,5,12,128,93110,Fair,24838
Xiaomi,Redmi Note 12,2021,3,16,128,82050,Excellent,47038
Realme,Realme GT 2,2019,5,12,64,74289,Good,22071
Apple,iPhone 11,2020,4,4,256,82557,Good,35088
Xiaomi,Redmi 12,2019,5,6,128,116347,Fair,21960
Realme,Realme 10,2020,4,12,512,61721,Good,44375
Oppo,Reno 8,2019,5,6,128,68274,Good,19602
Oppo,Reno 7,2023,1,16,512,24782,Excellent,50942
OnePlus,OnePlus Nord 3,2020,4,6,256,18907,Good,22176
Apple,iPhone 11,2021,3,16,64,90553,Good,49173
Apple,iPhone 12,2019,5,16,64,66560,Excellent,30666
OnePlus,OnePlus 11R,2019,5,8,256,23769,Good,21912
Realme,Realme 10,2020,4,12,512,23986,Excellent,39431
Xiaomi,Mi 11 Lite,2019,5,4,256,115900,Fair,25582
Xiaomi,Redmi Note 12,2019,5,4,128,73852,Fair,16959
Google,Pixel 7 Pro,2019,5,12,256,117643,Good,35753
Xiaomi,Redmi Note 12,2020,4,16,64,106631,Fair,28942
Xiaomi,Mi 11 Lite,2021,3,16,64,40394,Excellent,31375
OnePlus,OnePlus 11R,2022,2,4,64,107727,Good,37797
Google,Pixel 7 Pro,2020,4,8,64,49804,Excellent,21045
Realme,Realme 11,2019,5,4,128,57875,Good,15397
Realme,Realme 11,2020,4,4,128,87659,Good,22811
Samsung,Galaxy S23,2021,3,12,512,114417,Fair,55772
OnePlus,OnePlus 11R,2021,3,12,512,100559,Good,60223
OnePlus,OnePlus Nord 3,2022,2,16,256,115213,Good,62740
OnePlus,OnePlus Nord CE 3,2023,1,16,64,48077,Fair,28450
Realme,Realme 11,2023,1,6,128,25264,Fair,19394
Oppo,Reno 7,2020,4,8,256,55348,Good,27880
Xiaomi,Redmi Note 11,2021,3,16,64,77015,Good,32869
Realme,Realme GT 2,2023,1,8,256,101309,Good,52628
Apple,iPhone SE,2021,3,6,512,32204,Excellent,41289
Vivo,Y56,2022,2,16,512,57167,Good,56070
Apple,iPhone 12,2023,1,4,128,95650,Good,50928
OnePlus,OnePlus 11,2019,5,4,128,80991,Poor,14522
Xiaomi,Mi 11 Lite,2021,3,16,64,85274,Good,35153
Samsung,Galaxy S23,2020,4,6,64,46742,Excellent,18676
Oppo,Reno 8,2023,1,6,128,24527,Fair,19602
Oppo,A58,2022,2,12,64,34191,Excellent,26136
OnePlus,OnePlus 11,2019,5,4,64,47791,Excellent,12720
Google,Pixel 6a,2019,5,4,512,70124,Good,37675
Google,Pixel 6a,2021,3,16,256,53105,Good,44958
Apple,iPhone 13,2021,3,16,64,96439,Good,47275
Realme,Realme 10,2021,3,8,512,104139,Excellent,65539
Xiaomi,Mi 11 Lite,2021,3,6,512,49146,Fair,43084
Oppo,Reno 7,2023,1,4,512,65421,Fair,48519
OnePlus,OnePlus 11,2021,3,16,256,104330,Good,53511
OnePlus,OnePlus Nord CE 3,2019,5,16,128,24448,Poor,25764
OnePlus,OnePlus Nord 3,2020,4,6,512,82655,Good,46762
Xiaomi,Poco F5,2020,4,8,64,94670,Poor,16698
Google,Pixel 6,2019,5,12,512,72832,Good,43628
Samsung,Galaxy S22,2020,4,12,256,63554,Good,39536
Google,Pixel 6,2023,1,4,128,114391,Fair,44647
Oppo,Reno 8,2019,5,16,64,58316,Good,23821
Apple,iPhone SE,2019,5,6,128,42634,Good,16703
Xiaomi,Redmi Note 11,2019,5,12,128,100139,Excellent,28185
Samsung,Galaxy A54,2019,5,4,256,48453,Fair,23027
Apple,iPhone SE,2022,2,4,256,91682,Fair,44145
Oppo,Reno 7,2020,4,12,128,113252,Excellent,37210
Apple,iPhone 14,2023,1,4,64,16391,Excellent,17167
Oppo,A58,2019,5,16,64,105721,Good,28194
OnePlus,OnePlus 11,2019,5,16,128,52861,Fair,28540
Xiaomi,Poco F5,2021,3,8,512,101501,Fair,47329
Realme,Realme 10,2020,4,8,128,88805,Good,27142
Samsung,Galaxy M34,2019,5,6,64,17859,Fair,10135
Oppo,A78,2023,1,16,512,68675,Good,62205
Samsung,Galaxy A34,2020,4,16,128,31395,Good,26078
Xiaomi,Redmi 12,2022,2,8,128,28747,Fair,21927
Realme,Realme 11,2023,1,12,512,39928,Excellent,58526
OnePlus,OnePlus Nord 3,2020,4,16,256,50151,Good,32962
Google,Pixel 6,2019,5,8,128,104941,Good,27151
Google,Pixel 7 Pro,2019,5,6,64,40151,Excellent,14420
Vivo,Y56,2021,3,4,128,25937,Good,15472
Xiaomi,Redmi Note 12,2020,4,4,256,102054,Good,30322
Xiaomi,Poco F5,2023,1,6,128,96741,Good,47528
Apple,iPhone 12,2020,4,16,128,54299,Good,34758
Xiaomi,Redmi Note 12,2021,3,6,64,75424,Good,27229
Samsung,Galaxy S22,2019,5,4,256,96039,Fair,27654
Xiaomi,Poco F5,2020,4,12,512,94315,Good,56019
Realme,Realme 10,2023,1,12,64,116678,Good,56360
Samsung,Galaxy A34,2022,2,12,256,29444,Good,32605
Oppo,F21 Pro,2019,5,12,256,72804,Excellent,30965
Oppo,F21 Pro,2021,3,6,512,71707,Excellent,54416
Realme,Realme 10,2022,2,6,256,79771,Good,43144
Samsung,Galaxy A54,2021,3,16,64,88997,Good,44922
Vivo,Y56,2022,2,4,128,36532,Fair,16416
Realme,Realme 11,2019,5,12,512,58252,Good,44190
Google,Pixel 7 Pro,2019,5,6,256,119697,Good,31920
Realme,Realme Narzo 60,2019,5,6,512,66933,Good,38519
Samsung,Galaxy S23,2019,5,8,64,37707,Excellent,14977
Vivo,V27,2020,4,16,256,42941,Good,37100
Vivo,Y100,2022,2,12,128,28573,Fair,26341
Realme,Realme GT 2,2019,5,4,256,90529,Good,23511
Oppo,Reno 8,2021,3,6,64,21826,Good,12563
Realme,Realme 10,2019,5,12,256,17192,Good,24812
Oppo,Reno 8,2020,4,6,512,91716,Poor,40109
Oppo,Reno 7,2023,1,4,128,68387,Good,30660
Xiaomi,Mi 11 Lite,2019,5,16,64,100579,Fair,28033
OnePlus,OnePlus Nord CE 3,2021,3,6,64,104543,Good,32760
Samsung,Galaxy S22,2022,2,8,64,93734,Good,44875
Oppo,A58,2020,4,4,512,108026,Good,42637
Google,Pixel 6a,2023,1,16,512,106455,Excellent,101530
Apple,iPhone 12,2022,2,4,128,39553,Excellent,25722
Apple,iPhone 14,2019,5,6,64,38759,Poor,12121
Google,Pixel 6a,2019,5,6,64,48126,Good,16454
Oppo,A58,2023,1,16,512,35432,Fair,47617
Oppo,A78,2019,5,8,512,29702,Excellent,35697
Apple,iPhone 11,2023,1,8,64,106265,Good,60221
Xiaomi,Redmi Note 11,2022,2,6,256,15207,Good,23305
Google,Pixel 6a,2023,1,8,128,21024,Good,22145
Google,Pixel 7,2021,3,16,256,25797,Good,32603
OnePlus,OnePlus Nord 3,2023,1,4,256,113870,Good,50789
Oppo,Reno 7,2020,4,16,128,68542,Good,30601
OnePlus,OnePlus Nord 3,2022,2,12,64,87593,Poor,28713
Xiaomi,Redmi 12,2023,1,4,256,32912,Good,25539
Samsung,Galaxy S23,2023,1,8,512,33326,Fair,41390
Samsung,Galaxy S23,2022,2,6,128,66258,Good,32878
Vivo,V25,2023,1,16,512,43831,Poor,52277
OnePlus,OnePlus Nord 3,2022,2,16,128,76725,Excellent,50071
Xiaomi,Poco F5,2022,2,8,512,111284,Fair,58107
Realme,Realme Narzo 60,2019,5,6,64,93422,Excellent,19611
Oppo,F21 Pro,2022,2,8,128,85885,Fair,33843
Vivo,V27,2019,5,4,128,33471,Fair,11882
Samsung,Galaxy S22,2022,2,6,128,114109,Good,50410
Realme,Realme 10,2022,2,16,128,27564,Poor,27644
Samsung,Galaxy A54,2020,4,6,512,89044,Excellent,48690
Oppo,Reno 7,2019,5,4,64,76362,Good,13236
Samsung,Galaxy S23,2022,2,6,64,26419,Good,18738
Vivo,V25,2020,4,12,512,71360,Good,52658
Xiaomi,Redmi Note 12,2022,2,12,64,66454,Good,36400
